filename,artist,genre,description,phash,width,height,genre_count,subset,exists
Post_Impressionism/henri-de-toulouse-lautrec_the-ballet-papa-chrysanth-me-1892.jpg,Henri De Toulouse Lautrec,"['Post Impressionism', 'Art Nouveau Modern']",the-ballet-papa-chrysanth-me-1892,bfaec061e2d89c64,1382,1622,2,train,True
Post_Impressionism/pyotr-konchalovsky_venice-palazzo-ducale-1924.jpg,Pyotr Konchalovsky,['Post Impressionism'],venice-palazzo-ducale-1924,93e8a5e9d2c6e892,1558,1382,1,test,True
Romanticism/john-everett-millais_a-young-girl-combing-her-hair.jpg,John Everett Millais,['Romanticism'],a-young-girl-combing-her-hair,bea4f04bc33cc698,1382,2062,1,train,True
Naive_Art_Primitivism/jules-lefranc_rue-des-teinturiers.jpg,Jules Lefranc,['Naive Art Primitivism'],rue-des-teinturiers,d49182ae3c6d0e7b,1382,1958,1,train,True
Romanticism/george-frederick-watts_portrait-of-the-artist-s-wife-mary(1).jpg,George Frederick Watts,['Romanticism'],portrait-of-the-artist-s-wife-mary(1),e43933c6c71d3962,1382,1718,1,train,True
Color_Field_Painting/theodoros-stamos_olympia-sun-box-1957.jpg,Theodoros Stamos,['Color Field Painting'],olympia-sun-box-1957,f87878858587879e,1382,1723,1,train,True
Realism/henri-fantin-latour_roses-1881.jpg,Henri Fantin Latour,['Realism'],roses-1881,c59b7ac02764b46e,1783,1382,1,train,True
Naive_Art_Primitivism/kazimir-malevich_house-in-the-wall-1911.jpg,Kazimir Malevich,['Naive Art Primitivism'],house-in-the-wall-1911,c3e1bc72ae8e6c84,1428,1382,1,test,True
Mannerism_Late_Renaissance/el-greco_st-john-the-baptist.jpg,El Greco,['Mannerism Late Renaissance'],st-john-the-baptist,a1e19f0ed7954c8c,1382,2313,1,test,True
Fauvism/endre-bartos_tokaj.jpg,Endre Bartos,['Fauvism'],tokaj,80702c3fd7aaf478,1382,1880,1,train,True
Cubism/juan-gris_the-bunch-of-grapes-1924.jpg,Juan Gris,['Cubism'],the-bunch-of-grapes-1924,e08d2f5a32679d13,2069,1382,1,train,True
Impressionism/anders-zorn_a-woman-in-a-forest-1907.jpg,Anders Zorn,['Impressionism'],a-woman-in-a-forest-1907,e950644aa72f1fac,1382,1896,1,train,True
High_Renaissance/giovanni-antonio-boltraffio_portrait-of-a-young-woman.jpg,Giovanni Antonio Boltraffio,['High Renaissance'],portrait-of-a-young-woman,c73c6770b01d3867,1382,1952,1,train,True
Impressionism/victor-brauner_village-1922.jpg,Victor Brauner,['Impressionism'],village-1922,f363cc1e0ea4bcc1,1696,1382,1,test,True
Mannerism_Late_Renaissance/el-greco_apostle-st-andrew.jpg,El Greco,['Mannerism Late Renaissance'],apostle-st-andrew,c45f5860b66737b0,1382,1869,1,train,True
Expressionism/lynd-ward_not-detected-272475.jpg,Lynd Ward,['Expressionism'],not-detected-272475,f8a1b61169ee24f1,2316,1382,1,train,True
Realism/nikolay-bogdanov-belsky_behind-the-light.jpg,Nikolay Bogdanov Belsky,['Realism'],behind-the-light,b8b0f18fe60fc017,1992,1382,1,train,True
Expressionism/yiannis-moralis_10-colored-drawings-for-the-poems-of-george-seferis-1965-7.jpg,Yiannis Moralis,['Expressionism'],10-colored-drawings-for-the-poems-of-george-seferis-1965-7,bc3cc9b12267694b,1981,1382,1,train,True
Naive_Art_Primitivism/henri-rousseau_the-fishermen-and-the-biplane-1908.jpg,Henri Rousseau,['Naive Art Primitivism'],the-fishermen-and-the-biplane-1908,a9d1f0274f3cd825,1647,1382,1,train,True
Baroque/rembrandt_beggar-woman-leaning-on-a-stick-1630.jpg,Rembrandt,['Baroque'],beggar-woman-leaning-on-a-stick-1630,e49b59ec4d66066a,1382,1544,1,train,True
High_Renaissance/leonardo-da-vinci_design-for-a-parabolic-compass.jpg,Leonardo Da Vinci,['High Renaissance'],design-for-a-parabolic-compass,a26cc98e1931c7f3,1382,1450,1,train,True
Early_Renaissance/sandro-botticelli_adoration-of-the-magi(1).jpg,Sandro Botticelli,['Early Renaissance'],adoration-of-the-magi(1),d1e9b0fe0f828cd4,2062,1382,1,train,True
Rococo/william-hogarth_lord-hervey-and-his-friends.jpg,William Hogarth,['Rococo'],lord-hervey-and-his-friends,dfcde01a0d6f4630,1790,1382,1,test,True
Impressionism/maurice-prendergast_brittany-coast.jpg,Maurice Prendergast,['Impressionism'],brittany-coast,d7a98e7193c47a84,1900,1382,1,test,True
Art_Nouveau_Modern/boris-kustodiev_wing-with-a-porch-1911.jpg,Boris Kustodiev,['Art Nouveau Modern'],wing-with-a-porch-1911,8f92369dbde0d814,2503,1382,1,test,True
Impressionism/auguste-rodin_three-views-of-a-mask-3.jpg,Auguste Rodin,['Impressionism'],three-views-of-a-mask-3,825d9506bd361f1b,3250,1382,1,test,True
Baroque/artemisia-gentileschi_aurora-1627.jpg,Artemisia Gentileschi,['Baroque'],aurora-1627,cc62234cdd13373e,1382,2119,1,train,True
Baroque/rembrandt_portrait-of-a-lady-with-an-ostrich-feather-fan.jpg,Rembrandt,['Baroque'],portrait-of-a-lady-with-an-ostrich-feather-fan,cc66383367c9b638,1382,1691,1,train,True
New_Realism/john-french-sloan_santa-fe-siesta-1949.jpg,John French Sloan,['New Realism'],santa-fe-siesta-1949,d27d2b48ed40b556,2061,1381,1,test,True
Impressionism/julian-alden-weir_autumn-rain-1890.jpg,Julian Alden Weir,['Impressionism'],autumn-rain-1890,80ecc587c5eb1373,2100,1382,1,test,True
Realism/winslow-homer_flower-garden-and-bungalow-bermuda.jpg,Winslow Homer,['Realism'],flower-garden-and-bungalow-bermuda,9b817cbeb1f30c0c,2083,1382,1,train,True
Symbolism/franz-stuck_female-portrait.jpg,Franz Stuck,['Symbolism'],female-portrait,ee34a1db91e486c5,1382,1684,1,train,True
Realism/ivan-vladimirov_questioning-in-the-committee-of-poor.jpg,Ivan Vladimirov,['Realism'],questioning-in-the-committee-of-poor,dacb921b6436ed30,1882,1382,1,test,True
Cubism/fernand-leger_composition-1920.jpg,Fernand Leger,['Cubism'],composition-1920,84157545bb17f4b8,1382,1668,1,train,True
Northern_Renaissance/hieronymus-bosch_the-garden-of-earthly-delights-3.jpg,Hieronymus Bosch,['Northern Renaissance'],the-garden-of-earthly-delights-3,8d2dc5945253a6de,1382,1972,1,train,True
Rococo/antoine-pesne_frederick-and-his-sister-wilhelmina.jpg,Antoine Pesne,['Rococo'],frederick-and-his-sister-wilhelmina,9b27243cc6c32df8,1382,1510,1,train,True
Expressionism/carlos-orozco-romero_striker.jpg,Carlos Orozco Romero,['Expressionism'],striker,ba25e690d276e0da,2275,1381,1,train,True
Baroque/anthony-van-dyck_venus-asking-vulcan-for-the-armour-of-aeneas-1632.jpg,Anthony Van Dyck,['Baroque'],venus-asking-vulcan-for-the-armour-of-aeneas-1632,c1e63e1936c67929,1382,2096,1,test,True
Impressionism/eugene-boudin_the-beach-at-trouville-1871.jpg,Eugene Boudin,['Impressionism'],the-beach-at-trouville-1871,b3941c6bc63c4bb2,2941,1382,1,train,True
Impressionism/childe-hassam_avenue-of-the-allies.jpg,Childe Hassam,['Impressionism'],avenue-of-the-allies,969d0dc2b2e33327,1382,1822,1,train,True
Realism/vincent-van-gogh_peasant-woman-pitching-wheat-or-hay-1885.jpg,Vincent Van Gogh,['Realism'],peasant-woman-pitching-wheat-or-hay-1885,b0a6cf568d659439,1382,1793,1,test,True
Impressionism/paul-gauguin_garden-under-snow-1879.jpg,Paul Gauguin,['Impressionism'],garden-under-snow-1879,b5bb872ce88f20cc,1625,1382,1,train,True
Impressionism/walter-sickert_the-piazzetta-and-the-old-campanile-venice.jpg,Walter Sickert,['Impressionism'],the-piazzetta-and-the-old-campanile-venice,ff85a63ac003a5ce,1382,2038,1,train,True
Naive_Art_Primitivism/fernando-botero_woman-with-a-parrot.jpg,Fernando Botero,['Naive Art Primitivism'],woman-with-a-parrot,855c7a217386be33,1382,1852,1,train,True
Northern_Renaissance/lucas-cranach-the-elder_nativity-holy-night-christmas.jpg,Lucas Cranach The Elder,['Northern Renaissance'],nativity-holy-night-christmas,9b64c39e2c1b368d,1382,1782,1,test,True
Art_Nouveau_Modern/raphael-kirchner_front-cover-illustration-1911.jpg,Raphael Kirchner,['Art Nouveau Modern'],front-cover-illustration-1911,cc4cf2a3a9f06696,1382,2151,1,train,True
New_Realism/john-french-sloan_clown-making-up-1909.jpg,John French Sloan,['New Realism'],clown-making-up-1909,896727da396ca632,1381,1681,1,train,True
Realism/giovanni-boldini_peaceful-days-1875.jpg,Giovanni Boldini,['Realism'],peaceful-days-1875,de9ea1497ac6a381,1382,1855,1,train,True
Impressionism/james-ensor_landscape-1883.jpg,James Ensor,['Impressionism'],landscape-1883,d5876c3f09b17170,1748,1382,1,train,True
Post_Impressionism/david-burliuk_still-life-with-flowers-and-book.jpg,David Burliuk,['Post Impressionism'],still-life-with-flowers-and-book,9c914e56bd69164d,1382,1876,1,train,True
Pointillism/marsden-hartley_hall-of-the-mountain-king-1909.jpg,Marsden Hartley,['Pointillism'],hall-of-the-mountain-king-1909,93b0f098fac21f4b,1403,1382,1,train,True
Impressionism/eva-gonzales_women-in-white.jpg,Eva Gonzales,['Impressionism'],women-in-white,87677838329c6dc5,1382,1738,1,test,True
New_Realism/edward-hopper_house-at-dusk.jpg,Edward Hopper,['New Realism'],house-at-dusk,d8a7cb4c2c53b6b0,1870,1382,1,train,True
Realism/ilya-repin_the-self-immolation-of-gogol-1909.jpg,Ilya Repin,['Realism'],the-self-immolation-of-gogol-1909,b3ed2cc3fb180265,2307,1382,1,test,True
Romanticism/alfred-stevens_woman-with-a-japanese-doll-1894.jpg,Alfred Stevens,['Romanticism'],woman-with-a-japanese-doll-1894,ddd21b9d46636426,1382,1750,1,train,True
Impressionism/camille-pissarro_workers-in-the-fields-1.jpg,Camille Pissarro,['Impressionism'],workers-in-the-fields-1,b6d8898e23727b15,1382,1840,1,test,True
Romanticism/francisco-goya_the-marquesa-de-pontejos.jpg,Francisco Goya,['Romanticism'],the-marquesa-de-pontejos,c691b92f4ff4044b,1382,2311,1,train,True
Art_Nouveau_Modern/franklin-carmichael_autumn-splendor.jpg,Franklin Carmichael,['Art Nouveau Modern'],autumn-splendor,dac2867c9e229736,1382,1680,1,train,True
Northern_Renaissance/hans-memling_st-christopher-1480.jpg,Hans Memling,['Northern Renaissance'],st-christopher-1480,85d0aacbb0acf2ec,1382,4238,1,train,True
Impressionism/camille-pissarro_an-apple-tree-at-eragny.jpg,Camille Pissarro,['Impressionism'],an-apple-tree-at-eragny,b0fd87410c3e71f1,1899,1382,1,train,True
Romanticism/edward-burne-jones_the-vision-of-the-holy-grail-to-sir-galahad-sir-bors-and-sir-perceval.jpg,Edward Burne Jones,['Romanticism'],the-vision-of-the-holy-grail-to-sir-galahad-sir-bors-and-sir-perceval,a60651b13db1ea3e,3996,1382,1,train,True
Impressionism/pierre-auguste-renoir_nude-in-a-chair-1900.jpg,Pierre Auguste Renoir,['Impressionism'],nude-in-a-chair-1900,ea373660637be4c0,1382,1712,1,train,True
Post_Impressionism/eduardo-viana_paisagem-de-sintra.jpg,Eduardo Viana,['Post Impressionism'],paisagem-de-sintra,978e8c78ca857b38,1698,1382,1,test,True
Impressionism/gustave-caillebotte_portrait-of-henri-cordier-teacher-at-the-school-of-oriental-languages-1883.jpg,Gustave Caillebotte,['Impressionism'],portrait-of-henri-cordier-teacher-at-the-school-of-oriental-languages-1883,dbe71321f1c4c662,1798,1382,1,train,True
Realism/felix-vallotton_reclining-female-nude.jpg,Felix Vallotton,['Realism'],reclining-female-nude,8379dc0603f96ea6,2923,1382,1,train,True
Impressionism/lovis-corinth_portrait-of-charlotte-berend-in-white-dress-1902.jpg,Lovis Corinth,['Impressionism'],portrait-of-charlotte-berend-in-white-dress-1902,f3cc64336a25c49b,1382,2698,1,test,True
Expressionism/ad-reinhardt_how-to-look-at-a-spiral-1946(1).jpg,Ad Reinhardt,['Expressionism'],how-to-look-at-a-spiral-1946(1),dbbc96e3ec083119,1382,1718,1,test,True
Baroque/francesco-guardi_piazza-san-marco.jpg,Francesco Guardi,['Baroque'],piazza-san-marco,d6c43249d27d27d8,2129,1382,1,test,True
Expressionism/henri-matisse_red-fish-and-a-sculpture-1911.jpg,Henri Matisse,['Expressionism'],red-fish-and-a-sculpture-1911,87cd29127b89d867,1382,1620,1,test,True
Impressionism/mary-cassatt_child-in-a-straw-hat.jpg,Mary Cassatt,['Impressionism'],child-in-a-straw-hat,c7386bc7c518259e,1382,1877,1,train,True
Impressionism/camille-pissarro_portrait-of-jeanne-rachel-minette-1872.jpg,Camille Pissarro,['Impressionism'],portrait-of-jeanne-rachel-minette-1872,fed0c10f3e343037,1382,2097,1,train,True
Romanticism/thomas-cole_summer-twilight-a-recollection-of-a-scene-in-new-england-1834.jpg,Thomas Cole,['Romanticism'],summer-twilight-a-recollection-of-a-scene-in-new-england-1834,caca353585c16a7e,1976,1382,1,train,True
Realism/felix-vallotton_paul-vallotton-the-artist-s-brother-1886.jpg,Felix Vallotton,['Realism'],paul-vallotton-the-artist-s-brother-1886,d9d926266cc3331e,1382,1795,1,train,True
Post_Impressionism/gustave-loiseau_port-joie-at-the-seine-1889.jpg,Gustave Loiseau,['Post Impressionism'],port-joie-at-the-seine-1889,90b5f28e16657559,1685,1382,1,train,True
Impressionism/camille-pissarro_rouen-burial-of-cardinal-bonnechose.jpg,Camille Pissarro,['Impressionism'],rouen-burial-of-cardinal-bonnechose,a68cb9e5c39cd922,1822,1382,1,train,True
Impressionism/childe-hassam_home-sweet-home-cottage-east-hampton.jpg,Childe Hassam,['Impressionism'],home-sweet-home-cottage-east-hampton,b2ad95962992c74b,1612,1382,1,train,True
Rococo/joshua-reynolds_emily-duchess-of-leinster.jpg,Joshua Reynolds,['Rococo'],emily-duchess-of-leinster,9b6b0c2467d3355c,1382,1833,1,test,True
Baroque/francesco-solimena_st-john-the-baptist.jpg,Francesco Solimena,['Baroque'],st-john-the-baptist,ce0c33da19f3464d,1381,1655,1,train,True
Post_Impressionism/david-burliuk_at-the-park.jpg,David Burliuk,['Post Impressionism'],at-the-park,cfad7093844a956e,1760,1382,1,train,True
Early_Renaissance/piero-della-francesca_the-flagellation-of-christ-detail-1(1).jpg,Piero Della Francesca,['Early Renaissance'],the-flagellation-of-christ-detail-1(1),eab19c8dc13a475c,1382,1914,1,train,True
Pop_Art/andy-warhol_flowers-1.jpg,Andy Warhol,['Pop Art'],flowers-1,8571970f4ca337ca,1390,1382,1,train,True
Realism/isaac-levitan_by-evening-1899.jpg,Isaac Levitan,['Realism'],by-evening-1899,c9fbc6a4b40037f2,2119,1382,1,train,True
Impressionism/augustus-john_self-portrait-1940.jpg,Augustus John,['Impressionism'],self-portrait-1940,984965b557a23397,1382,1718,1,train,True
Impressionism/william-merritt-chase_in-washington-park-brooklyn-n-y.jpg,William Merritt Chase,['Impressionism'],in-washington-park-brooklyn-n-y,e42c250a5bf1b5a7,1887,1382,1,train,True
Romanticism/vasily-tropinin_tropinin-anna-ivanovna-1810.jpg,Vasily Tropinin,['Romanticism'],tropinin-anna-ivanovna-1810,be69e092e1cc93c9,1382,1648,1,test,True
Color_Field_Painting/guido-molinari_untitled-1953.jpg,Guido Molinari,['Color Field Painting'],untitled-1953,95ed32691ac1ef60,1685,1382,1,train,True
Impressionism/kazimir-malevich_spring-landscape-with-a-cottage.jpg,Kazimir Malevich,['Impressionism'],spring-landscape-with-a-cottage,cd9d668c345c2f34,1382,1688,1,train,True
Expressionism/lucian-freud_annie-1962.jpg,Lucian Freud,['Expressionism'],annie-1962,8abd71e6a7e42492,1382,1603,1,train,True
Romanticism/francisco-goya_hush-1799.jpg,Francisco Goya,['Romanticism'],hush-1799,bf9d9073c160e496,1382,2032,1,train,True
Art_Nouveau_Modern/raphael-kirchner_maid-of-athens-1900.jpg,Raphael Kirchner,['Art Nouveau Modern'],maid-of-athens-1900,b07023634f8fcbc9,1382,2145,1,train,True
Art_Nouveau_Modern/raphael-kirchner_old-times-1.jpg,Raphael Kirchner,['Art Nouveau Modern'],old-times-1,ea6f85a572d29168,1382,2136,1,test,True
Mannerism_Late_Renaissance/andrea-del-sarto_madonna-and-child-with-st-elizabeth-and-st-john-the-baptist.jpg,Andrea Del Sarto,['Mannerism Late Renaissance'],madonna-and-child-with-st-elizabeth-and-st-john-the-baptist,94e76a0d7592634b,1382,1825,1,train,True
Mannerism_Late_Renaissance/el-greco_dormition-of-the-virgin-1566.jpg,El Greco,['Mannerism Late Renaissance'],dormition-of-the-virgin-1566,ffa0b581c358fa18,1382,1624,1,train,True
Impressionism/edgar-degas_the-tub-1886.jpg,Edgar Degas,['Impressionism'],the-tub-1886,afefe440b4a5c283,1933,1382,1,train,True
Rococo/john-russell_charles-wesley-1757-1834.jpg,John Russell,['Rococo'],charles-wesley-1757-1834,9b8c3d324227b6e9,1382,2117,1,train,True
Impressionism/john-singer-sargent_above-lake-garda-at-san-vigilio-1913.jpg,John Singer Sargent,['Impressionism'],above-lake-garda-at-san-vigilio-1913,ede49e436d308e61,2105,1382,1,train,True
Romanticism/dante-gabriel-rossetti_portrait-of-elizabeth-siddal-1865.jpg,Dante Gabriel Rossetti,['Romanticism'],portrait-of-elizabeth-siddal-1865,9df663cce0c9c381,1382,1857,1,train,True
Realism/salvador-dali_portrait-of-mrs-ortiz-linares.jpg,Salvador Dali,['Realism'],portrait-of-mrs-ortiz-linares,b3c64f831e0ff218,1382,1684,1,train,True
Expressionism/lucian-freud_naked-girl-asleep-ii-1968.jpg,Lucian Freud,['Expressionism'],naked-girl-asleep-ii-1968,9c53674c6b3d1a46,1398,1382,1,train,True
Impressionism/marie-bracquemond_pierre-bracquemond-as-child-1878.jpg,Marie Bracquemond,['Impressionism'],pierre-bracquemond-as-child-1878,c03f03c71dd96c36,1382,1671,1,train,True
Realism/nikolai-ge_portrait-of-joseph-daumang.jpg,Nikolai Ge,['Realism'],portrait-of-joseph-daumang,8cdc3373276689c9,1382,1904,1,train,True
Expressionism/paula-modersohn-becker_breast-feeding-mother.jpg,Paula Modersohn Becker,['Expressionism'],breast-feeding-mother,9b724cb31ac72da4,1382,1709,1,test,True
Realism/charles-francois-daubigny_entering-the-village.jpg,Charles Francois Daubigny,['Realism'],entering-the-village,fcbcc88463cb6863,1776,1382,1,train,True
Post_Impressionism/edouard-cortes_st-denis-1.jpg,Edouard Cortes,['Post Impressionism'],st-denis-1,9c8cb873f23219ec,1914,1382,1,train,True
Impressionism/alfred-sisley_the-washerwomen-of-moret-1887.jpg,Alfred Sisley,['Impressionism'],the-washerwomen-of-moret-1887,eb94946b10adeb98,1689,1382,1,train,True
Baroque/jacques-stella_sainte-cecile-playing-the-organ.jpg,Jacques Stella,['Baroque'],sainte-cecile-playing-the-organ,ba26a5c9c2368b9b,1382,1558,1,train,True
Cubism/albert-gleizes_sitting-nude-1909.jpg,Albert Gleizes,['Cubism'],sitting-nude-1909,c79a685f69a31ac4,1382,1681,1,train,True
Minimalism/leo-villareal_devil-s-playground-2005.jpg,Leo Villareal,['Minimalism'],devil-s-playground-2005,d0482f0ebcfc7631,1382,1382,1,train,True
Mannerism_Late_Renaissance/el-greco_assumption-of-the-virgin-1577.jpg,El Greco,['Mannerism Late Renaissance'],assumption-of-the-virgin-1577,fcae1de1abe0c08c,1382,2447,1,train,True
Impressionism/alfred-sisley_bateau-de-charge-sur-le-loing-1880.jpg,Alfred Sisley,['Impressionism'],bateau-de-charge-sur-le-loing-1880,88f2f131da1e27a9,1676,1382,1,train,True
Naive_Art_Primitivism/arman-manookian_the-lei-seller.jpg,Arman Manookian,['Naive Art Primitivism'],the-lei-seller,9a6c60ce6e91b693,1382,1852,1,train,True
High_Renaissance/raphael_the-serpent-the-cross.jpg,Raphael,['High Renaissance'],the-serpent-the-cross,aee8b4a19346c39b,1382,2043,1,train,True
Realism/albert-bierstadt_butterfly-1900.jpg,Albert Bierstadt,['Realism'],butterfly-1900,e87a9ac7a5a52529,2294,1382,1,train,True
Baroque/peter-paul-rubens_raising-of-the-cross-sts-amand-and-walpurgis.jpg,Peter Paul Rubens,['Baroque'],raising-of-the-cross-sts-amand-and-walpurgis,9f32c173d14a6c6c,1382,3618,1,test,True
Baroque/anthony-van-dyck_double-portrait-of-the-painter-frans-snyders-and-his-wife.jpg,Anthony Van Dyck,['Baroque'],double-portrait-of-the-painter-frans-snyders-and-his-wife,92b54d7db8a027c3,1865,1382,1,train,True
Romanticism/john-william-waterhouse_gathering-almond-blossoms-1916.jpg,John William Waterhouse,['Romanticism'],gathering-almond-blossoms-1916,9b2e66e56198933a,1382,2093,1,test,True
Cubism/pablo-picasso_composition-peasants-1906.jpg,Pablo Picasso,"['Cubism', 'Post Impressionism']",composition-peasants-1906,93c1666a692559db,1382,2358,2,test,True
Romanticism/theodore-gericault_young-blond-man-1819.jpg,Theodore Gericault,['Romanticism'],young-blond-man-1819,c64d31703af29f38,1382,1639,1,train,True
Baroque/adriaen-brouwer_the-bitter-drunk.jpg,Adriaen Brouwer,['Baroque'],the-bitter-drunk,f9b974c6849b126c,1382,1819,1,train,True
New_Realism/john-french-sloan_george-sotter-1902.jpg,John French Sloan,['New Realism'],george-sotter-1902,b5dae034da45c64b,1382,1879,1,train,True
Contemporary_Realism/jamie-wyeth_portrait-of-orca-bates-1989.jpg,Jamie Wyeth,['Contemporary Realism'],portrait-of-orca-bates-1989,f3b19988ce4e5c38,1382,1747,1,train,True
Baroque/bartolome-esteban-murillo_mary-and-child-with-angels-playing-music-1675.jpg,Bartolome Esteban Murillo,['Baroque'],mary-and-child-with-angels-playing-music-1675,9eb1599325ce9961,1382,1837,1,train,True
Art_Nouveau_Modern/jacek-malczewski_christ-and-samaritan-woman.jpg,Jacek Malczewski,['Art Nouveau Modern'],christ-and-samaritan-woman,9b36c60b74d405e7,1725,1382,1,train,True
Romanticism/karl-bodmer_blackfeet-warrior-on-horseback.jpg,Karl Bodmer,['Romanticism'],blackfeet-warrior-on-horseback,eea6c4679518c959,1593,1382,1,train,True
Expressionism/helene-schjerfbeck_portrait-of-a-girl-1.jpg,Helene Schjerfbeck,['Expressionism'],portrait-of-a-girl-1,851b763cd66641d3,1382,1454,1,train,True
Post_Impressionism/maurice-prendergast_surf-cohasset.jpg,Maurice Prendergast,['Post Impressionism'],surf-cohasset,ddc222f91ed3842d,1948,1382,1,train,True
Post_Impressionism/georges-seurat_white-dog-1885.jpg,Georges Seurat,['Post Impressionism'],white-dog-1885,fff0404ccf3070bc,2181,1382,1,train,True
Expressionism/jury-annenkov_illustration-to-aleksander-blok-s-poem-the-twelve-1918-4.jpg,Jury Annenkov,['Expressionism'],illustration-to-aleksander-blok-s-poem-the-twelve-1918-4,df3ce143336806b6,1382,1583,1,test,True
Abstract_Expressionism/bradley-walker-tomlin_number-20-1949.jpg,Bradley Walker Tomlin,['Abstract Expressionism'],number-20-1949,81f73f79011672e8,1382,1495,1,train,True
Post_Impressionism/pyotr-konchalovsky_three-spanish-boys-1938.jpg,Pyotr Konchalovsky,['Post Impressionism'],three-spanish-boys-1938,baf1ff204466d40b,1382,1742,1,train,True
Baroque/francisco-de-zurbaran_birth-of-the-virgin-1629.jpg,Francisco De Zurbaran,['Baroque'],birth-of-the-virgin-1629,959a467d692435b3,1382,1821,1,train,True
High_Renaissance/cima-da-conegliano_virgin-and-child.jpg,Cima Da Conegliano,['High Renaissance'],virgin-and-child,b9e166591a8ec479,1382,1694,1,train,True
Impressionism/arkhip-kuindzhi_autumn-1.jpg,Arkhip Kuindzhi,['Impressionism'],autumn-1,971dd2c30da329f1,2207,1382,1,train,True
Art_Nouveau_Modern/sergey-solomko_meeting-3.jpg,Sergey Solomko,['Art Nouveau Modern'],meeting-3,96f8c9e27603691e,1382,2126,1,train,True
Expressionism/amedeo-modigliani_young-man-student-1919.jpg,Amedeo Modigliani,['Expressionism'],young-man-student-1919,88b239c373cdc3cc,1382,1824,1,test,True
Realism/grigoriy-myasoyedov_spaniard.jpg,Grigoriy Myasoyedov,['Realism'],spaniard,af69f2cd80b2c19c,1382,1659,1,train,True
Post_Impressionism/maurice-prendergast_seated-girl.jpg,Maurice Prendergast,['Post Impressionism'],seated-girl,e8fda6c33838f212,1382,1815,1,train,True
Baroque/rembrandt_a-warrior-1627.jpg,Rembrandt,['Baroque'],a-warrior-1627,cc7403b13c3be167,1382,1877,1,train,True
Realism/ivan-shishkin_fallen-tree-siverskaya.jpg,Ivan Shishkin,['Realism'],fallen-tree-siverskaya,9f14ca61db162af8,2334,1382,1,train,True
Baroque/annibale-carracci_polyphemus-attacking-acis-and-galatea-1605.jpg,Annibale Carracci,['Baroque'],polyphemus-attacking-acis-and-galatea-1605,b6a44809193cfeeb,1382,1711,1,train,True
Abstract_Expressionism/john-ferren_the-changeling-1964.jpg,John Ferren,['Abstract Expressionism'],the-changeling-1964,be6386a4d91bc919,1382,1521,1,train,True
Expressionism/paul-klee_rising-star-1923(1).jpg,Paul Klee,['Expressionism'],rising-star-1923(1),e6247a3ab58719a5,1382,1736,1,train,True
Realism/ilya-repin_the-sitter-s-head-the-second-half-of-the-xix-century.jpg,Ilya Repin,['Realism'],the-sitter-s-head-the-second-half-of-the-xix-century,899b673c982363d6,1382,1691,1,test,True
High_Renaissance/michelangelo_ignudo-2.jpg,Michelangelo,['High Renaissance'],ignudo-2,96c787a4cbbcb013,1382,2103,1,test,True
Post_Impressionism/ferdynand-ruszczyc_unknown-title-1899.jpg,Ferdynand Ruszczyc,['Post Impressionism'],unknown-title-1899,8048feff9333388c,1834,1382,1,train,True
Post_Impressionism/henri-matisse_young-spanish.jpg,Henri Matisse,['Post Impressionism'],young-spanish,8b1c3e87f082173f,1381,2974,1,train,True
Rococo/fyodor-rokotov_portrait-of-countess-ekaterina-orlova.jpg,Fyodor Rokotov,['Rococo'],portrait-of-countess-ekaterina-orlova,ec3eb3f0a437d024,1382,1807,1,train,True
Art_Nouveau_Modern/boris-kustodiev_wanderer-1920.jpg,Boris Kustodiev,['Art Nouveau Modern'],wanderer-1920,9c90699d5b52f68c,1382,1714,1,train,True
Pop_Art/richard-hamilton_my-marilyn-1965.jpg,Richard Hamilton,['Pop Art'],my-marilyn-1965,be9c8563d13bc095,1744,1382,1,train,True
Impressionism/claude-monet_the-galettes.jpg,Claude Monet,['Impressionism'],the-galettes,ec4e8327a1bbc295,1701,1382,1,train,True
Pop_Art/claes-oldenburg_the-bottle-of-notes-1993.jpg,Claes Oldenburg,['Pop Art'],the-bottle-of-notes-1993,b1b3ce0eb65c4c8c,1485,1382,1,train,True
Impressionism/childe-hassam_old-bottle-man.jpg,Childe Hassam,['Impressionism'],old-bottle-man,bc82c2cc67979ce4,1382,1841,1,train,True
Realism/konstantin-bogaevsky_view-of-sudak-1.jpg,Konstantin Bogaevsky,['Realism'],view-of-sudak-1,c083b4c35c1ceb7d,3282,1382,1,train,True
High_Renaissance/vittore-carpaccio_the-meditation-on-the-passion.jpg,Vittore Carpaccio,['High Renaissance'],the-meditation-on-the-passion,9c3eb37188678a1d,1766,1382,1,train,True
Impressionism/carl-larsson_oto-o-1884(1).jpg,Carl Larsson,['Impressionism'],oto-o-1884(1),b839bcdc62636361,1382,2152,1,train,True
Post_Impressionism/maurice-utrillo_chartres-cathedral.jpg,Maurice Utrillo,['Post Impressionism'],chartres-cathedral,fc9643a9561ac731,1382,1977,1,train,True
Northern_Renaissance/pieter-bruegel-the-elder_the-adoration-of-the-kings-in-the-snow-1557.jpg,Pieter Bruegel The Elder,['Northern Renaissance'],the-adoration-of-the-kings-in-the-snow-1557,fec4d702e75d3208,2232,1382,1,train,True
Realism/john-everett-millais_hearts-are-trumps.jpg,John Everett Millais,['Realism'],hearts-are-trumps,e54b6ee099310eae,1940,1382,1,test,True
